id,workload,iteration,metric,core,freq,value,units
a15_13_1,dhrystone,2,total score,A15,1300000,2061856,
a15_13_1,dhrystone,2,execution_time,A15,1300000,2.53523898125,seconds
a15_13_1,dhrystone,2,A7_power,A15,1300000,0.406,Watts
a15_13_1,dhrystone,2,A7_voltage,A15,1300000,0.998,Volts
a15_13_1,dhrystone,2,A7_energy,A15,1300000,142.155,Joules
a15_13_1,dhrystone,2,A15b_power,A15,1300000,0.396,Watts
a15_13_1,dhrystone,2,A15b_voltage,A15,1300000,0.998,Volts
a15_13_1,dhrystone,2,A15b_energy,A15,1300000,138.73,Joules
a15_13_1,dhrystone,2,A15a_power,A15,1300000,0.18,Watts
a15_13_1,dhrystone,2,A15a_voltage,A15,1300000,1.186,Volts
a15_13_1,dhrystone,2,A15a_energy,A15,1300000,63.024,Joules
a15_14_1,dhrystone,2,thread 0 score,A15,1400000,2222222,
a15_14_1,dhrystone,2,thread 0 DMIPS,A15,1400000,1265,
a15_14_1,dhrystone,2,time,A15,1400000,2.284046,seconds
a15_14_1,dhrystone,2,total DMIPS,A15,1400000,1265,
a15_14_1,dhrystone,2,total score,A15,1400000,2222222,
a15_14_1,dhrystone,2,execution_time,A15,1400000,2.37609100342,seconds
a15_14_1,dhrystone,2,A7_power,A15,1400000,0.449,Watts
a15_14_1,dhrystone,2,A7_voltage,A15,1400000,1.011,Volts
a15_14_1,dhrystone,2,A7_energy,A15,1400000,157.322,Joules
a15_14_1,dhrystone,2,A15b_power,A15,1400000,0.433,Watts
a15_14_1,dhrystone,2,A15b_voltage,A15,1400000,1.011,Volts
a15_14_1,dhrystone,2,A15b_energy,A15,1400000,151.641,Joules
a15_14_1,dhrystone,2,A15a_power,A15,1400000,0.176,Watts
a15_14_1,dhrystone,2,A15a_voltage,A15,1400000,1.186,Volts
a15_14_1,dhrystone,2,A15a_energy,A15,1400000,61.52,Joules
a15_15_1,dhrystone,2,thread 0 score,A15,1500000,2375297,
a15_15_1,dhrystone,2,thread 0 DMIPS,A15,1500000,1352,
a15_15_1,dhrystone,2,time,A15,1500000,2.135518,seconds
a15_15_1,dhrystone,2,total DMIPS,A15,1500000,1352,
a15_15_1,dhrystone,2,total score,A15,1500000,2375297,
a15_15_1,dhrystone,2,execution_time,A15,1500000,2.23398900032,seconds
a15_15_1,dhrystone,2,A7_power,A15,1500000,0.522,Watts
a15_15_1,dhrystone,2,A7_voltage,A15,1500000,1.035,Volts
a15_15_1,dhrystone,2,A7_energy,A15,1500000,156.47,Joules
a15_15_1,dhrystone,2,A15b_power,A15,1500000,0.486,Watts
a15_15_1,dhrystone,2,A15b_voltage,A15,1500000,1.035,Volts
a15_15_1,dhrystone,2,A15b_energy,A15,1500000,145.672,Joules
a15_15_1,dhrystone,2,A15a_power,A15,1500000,0.182,Watts
a15_15_1,dhrystone,2,A15a_voltage,A15,1500000,1.186,Volts
a15_15_1,dhrystone,2,A15a_energy,A15,1500000,54.478,Joules
a15_16_1,dhrystone,2,thread 0 score,A15,1600000,2570694,
a15_16_1,dhrystone,2,thread 0 DMIPS,A15,1600000,1463,
a15_16_1,dhrystone,2,time,A15,1600000,1.976696,seconds
a15_16_1,dhrystone,2,total DMIPS,A15,1600000,1463,
a15_16_1,dhrystone,2,total score,A15,1600000,2570694,
a15_16_1,dhrystone,2,execution_time,A15,1600000,2.05467104912,seconds
a15_16_1,dhrystone,2,A7_power,A15,1600000,0.605,Watts
a15_16_1,dhrystone,2,A7_voltage,A15,1600000,1.074,Volts
a15_16_1,dhrystone,2,A7_energy,A15,1600000,181.618,Joules
a15_16_1,dhrystone,2,A15b_power,A15,1600000,0.569,Watts
a15_16_1,dhrystone,2,A15b_voltage,A15,1600000,1.074,Volts
a15_16_1,dhrystone,2,A15b_energy,A15,1600000,170.64,Joules
a15_16_1,dhrystone,2,A15a_power,A15,1600000,0.189,Watts
a15_16_1,dhrystone,2,A15a_voltage,A15,1600000,1.186,Volts
a15_16_1,dhrystone,2,A15a_energy,A15,1600000,56.815,Joules
a15_17_1,dhrystone,2,thread 0 score,A15,1700000,2739726,
a15_17_1,dhrystone,2,thread 0 DMIPS,A15,1700000,1559,
a15_17_1,dhrystone,2,time,A15,1700000,1.836872,seconds
a15_17_1,dhrystone,2,total DMIPS,A15,1700000,1559,
a15_17_1,dhrystone,2,total score,A15,1700000,2739726,
a15_17_1,dhrystone,2,execution_time,A15,1700000,1.91446304321,seconds
a15_17_1,dhrystone,2,A7_power,A15,1700000,0.694,Watts
a15_17_1,dhrystone,2,A7_voltage,A15,1700000,1.112,Volts
a15_17_1,dhrystone,2,A7_energy,A15,1700000,208.337,Joules
a15_17_1,dhrystone,2,A15b_power,A15,1700000,0.659,Watts
a15_17_1,dhrystone,2,A15b_voltage,A15,1700000,1.112,Volts
a15_17_1,dhrystone,2,A15b_energy,A15,1700000,197.628,Joules
a15_17_1,dhrystone,2,A15a_power,A15,1700000,0.188,Watts
a15_17_1,dhrystone,2,A15a_voltage,A15,1700000,1.187,Volts
a15_17_1,dhrystone,2,A15a_energy,A15,1700000,56.443,Joules
a15_18_1,dhrystone,2,thread 0 score,A15,1800000,2754821,
a15_18_1,dhrystone,2,thread 0 DMIPS,A15,1800000,1568,
a15_18_1,dhrystone,2,time,A15,1800000,1.826088,seconds
a15_18_1,dhrystone,2,total DMIPS,A15,1800000,1568,
a15_18_1,dhrystone,2,total score,A15,1800000,2754821,
a15_18_1,dhrystone,2,execution_time,A15,1800000,1.90170693398,seconds
a15_18_1,dhrystone,2,A7_power,A15,1800000,0.948,Watts
a15_18_1,dhrystone,2,A7_voltage,A15,1800000,1.151,Volts
a15_18_1,dhrystone,2,A7_energy,A15,1800000,236.877,Joules
a15_18_1,dhrystone,2,A15b_power,A15,1800000,0.913,Watts
a15_18_1,dhrystone,2,A15b_voltage,A15,1800000,1.151,Volts
a15_18_1,dhrystone,2,A15b_energy,A15,1800000,228.222,Joules
a15_18_1,dhrystone,2,A15a_power,A15,1800000,0.192,Watts
a15_18_1,dhrystone,2,A15a_voltage,A15,1800000,1.186,Volts
a15_18_1,dhrystone,2,A15a_energy,A15,1800000,47.988,Joules
a15_19_1,dhrystone,2,thread 0 score,A15,1900000,2590674,
a15_19_1,dhrystone,2,thread 0 DMIPS,A15,1900000,1474,
a15_19_1,dhrystone,2,time,A15,1900000,1.969077,seconds
a15_19_1,dhrystone,2,total DMIPS,A15,1900000,1474,
a15_19_1,dhrystone,2,total score,A15,1900000,2590674,
a15_19_1,dhrystone,2,execution_time,A15,1900000,2.05851507187,seconds
a15_19_1,dhrystone,2,A7_power,A15,1900000,0.623,Watts
a15_19_1,dhrystone,2,A7_voltage,A15,1900000,1.074,Volts
a15_19_1,dhrystone,2,A7_energy,A15,1900000,186.839,Joules
a15_19_1,dhrystone,2,A15b_power,A15,1900000,0.585,Watts
a15_19_1,dhrystone,2,A15b_voltage,A15,1900000,1.074,Volts
a15_19_1,dhrystone,2,A15b_energy,A15,1900000,175.592,Joules
a15_19_1,dhrystone,2,A15a_power,A15,1900000,0.204,Watts
a15_19_1,dhrystone,2,A15a_voltage,A15,1900000,1.186,Volts
a15_19_1,dhrystone,2,A15a_energy,A15,1900000,61.21,Joules
a7_5_1,dhrystone,2,thread 0 score,A7,500000,491159,
a7_5_1,dhrystone,2,thread 0 DMIPS,A7,500000,280,
a7_5_1,dhrystone,2,time,A7,500000,10.301645,seconds
a7_5_1,dhrystone,2,total DMIPS,A7,500000,280,
a7_5_1,dhrystone,2,total score,A7,500000,491159,
a7_5_1,dhrystone,2,execution_time,A7,500000,23.388890028,seconds
a7_5_1,dhrystone,2,A7_power,A7,500000,0.006,Watts
a7_5_1,dhrystone,2,A7_voltage,A7,500000,1.077,Volts
a7_5_1,dhrystone,2,A7_energy,A7,500000,16.458,Joules
a7_5_1,dhrystone,2,A15b_power,A7,500000,0.008,Watts
a7_5_1,dhrystone,2,A15b_voltage,A7,500000,1.077,Volts
a7_5_1,dhrystone,2,A15b_energy,A7,500000,22.519,Joules
a7_5_1,dhrystone,2,A15a_power,A7,500000,0.052,Watts
a7_5_1,dhrystone,2,A15a_voltage,A7,500000,0.903,Volts
a7_5_1,dhrystone,2,A15a_energy,A7,500000,142.001,Joules
a7_6_1,dhrystone,2,thread 0 score,A7,600000,585823,
a7_6_1,dhrystone,2,thread 0 DMIPS,A7,600000,333,
a7_6_1,dhrystone,2,time,A7,600000,8.647801,seconds
a7_6_1,dhrystone,2,total DMIPS,A7,600000,333,
a7_6_1,dhrystone,2,total score,A7,600000,585823,
a7_6_1,dhrystone,2,execution_time,A7,600000,22.3391280174,seconds
a7_6_1,dhrystone,2,A7_power,A7,600000,0.006,Watts
a7_6_1,dhrystone,2,A7_voltage,A7,600000,1.079,Volts
a7_6_1,dhrystone,2,A7_energy,A7,600000,14.835,Joules
a7_6_1,dhrystone,2,A15b_power,A7,600000,0.008,Watts
a7_6_1,dhrystone,2,A15b_voltage,A7,600000,1.079,Volts
a7_6_1,dhrystone,2,A15b_energy,A7,600000,21.095,Joules
a7_6_1,dhrystone,2,A15a_power,A7,600000,0.06,Watts
a7_6_1,dhrystone,2,A15a_voltage,A7,600000,0.905,Volts
a7_6_1,dhrystone,2,A15a_energy,A7,600000,157.995,Joules
a7_7_1,dhrystone,2,thread 0 score,A7,700000,693001,
a7_7_1,dhrystone,2,thread 0 DMIPS,A7,700000,394,
a7_7_1,dhrystone,2,time,A7,700000,7.29849,seconds
a7_7_1,dhrystone,2,total DMIPS,A7,700000,394,
a7_7_1,dhrystone,2,total score,A7,700000,693001,
a7_7_1,dhrystone,2,execution_time,A7,700000,22.1213829517,seconds
a7_7_1,dhrystone,2,A7_power,A7,700000,0.006,Watts
a7_7_1,dhrystone,2,A7_voltage,A7,700000,1.079,Volts
a7_7_1,dhrystone,2,A7_energy,A7,700000,14.394,Joules
a7_7_1,dhrystone,2,A15b_power,A7,700000,0.008,Watts
a7_7_1,dhrystone,2,A15b_voltage,A7,700000,1.079,Volts
a7_7_1,dhrystone,2,A15b_energy,A7,700000,19.11,Joules
a7_7_1,dhrystone,2,A15a_power,A7,700000,0.075,Watts
a7_7_1,dhrystone,2,A15a_voltage,A7,700000,0.943,Volts
a7_7_1,dhrystone,2,A15a_energy,A7,700000,187.937,Joules
a7_8_1,dhrystone,2,thread 0 score,A7,800000,799361,
a7_8_1,dhrystone,2,thread 0 DMIPS,A7,800000,455,
a7_8_1,dhrystone,2,time,A7,800000,6.337212,seconds
a7_8_1,dhrystone,2,total DMIPS,A7,800000,455,
a7_8_1,dhrystone,2,total score,A7,800000,799361,
a7_8_1,dhrystone,2,execution_time,A7,800000,12.5050258636,seconds
a7_8_1,dhrystone,2,A7_power,A7,800000,0.006,Watts
a7_8_1,dhrystone,2,A7_voltage,A7,800000,1.079,Volts
a7_8_1,dhrystone,2,A7_energy,A7,800000,8.26,Joules
a7_8_1,dhrystone,2,A15b_power,A7,800000,0.009,Watts
a7_8_1,dhrystone,2,A15b_voltage,A7,800000,1.079,Volts
a7_8_1,dhrystone,2,A15b_energy,A7,800000,12.513,Joules
a7_8_1,dhrystone,2,A15a_power,A7,800000,0.098,Watts
a7_8_1,dhrystone,2,A15a_voltage,A7,800000,0.981,Volts
a7_8_1,dhrystone,2,A15a_energy,A7,800000,141.923,Joules
a7_9_1,dhrystone,2,thread 0 score,A7,900000,896057,
a7_9_1,dhrystone,2,thread 0 DMIPS,A7,900000,510,
a7_9_1,dhrystone,2,time,A7,900000,5.636983,seconds
a7_9_1,dhrystone,2,total DMIPS,A7,900000,510,
a7_9_1,dhrystone,2,total score,A7,900000,896057,
a7_9_1,dhrystone,2,execution_time,A7,900000,10.8769562244,seconds
a7_9_1,dhrystone,2,A7_power,A7,900000,0.006,Watts
a7_9_1,dhrystone,2,A7_voltage,A7,900000,1.079,Volts
a7_9_1,dhrystone,2,A7_energy,A7,900000,7.411,Joules
a7_9_1,dhrystone,2,A15b_power,A7,900000,0.008,Watts
a7_9_1,dhrystone,2,A15b_voltage,A7,900000,1.079,Volts
a7_9_1,dhrystone,2,A15b_energy,A7,900000,10.437,Joules
a7_9_1,dhrystone,2,A15a_power,A7,900000,0.124,Watts
a7_9_1,dhrystone,2,A15a_voltage,A7,900000,1.019,Volts
a7_9_1,dhrystone,2,A15a_energy,A7,900000,160.938,Joules
a7_10_1,dhrystone,2,thread 0 score,A7,1000000,996016,
a7_10_1,dhrystone,2,thread 0 DMIPS,A7,1000000,567,
a7_10_1,dhrystone,2,time,A7,1000000,5.062122,seconds
a7_10_1,dhrystone,2,total DMIPS,A7,1000000,567,
a7_10_1,dhrystone,2,total score,A7,1000000,996016,
a7_10_1,dhrystone,2,execution_time,A7,1000000,11.3161010742,seconds
a7_10_1,dhrystone,2,A7_power,A7,1000000,0.006,Watts
a7_10_1,dhrystone,2,A7_voltage,A7,1000000,1.08,Volts
a7_10_1,dhrystone,2,A7_energy,A7,1000000,8.145,Joules
a7_10_1,dhrystone,2,A15b_power,A7,1000000,0.008,Watts
a7_10_1,dhrystone,2,A15b_voltage,A7,1000000,1.08,Volts
a7_10_1,dhrystone,2,A15b_energy,A7,1000000,10.783,Joules
a7_10_1,dhrystone,2,A15a_power,A7,1000000,0.145,Watts
a7_10_1,dhrystone,2,A15a_voltage,A7,1000000,1.056,Volts
a7_10_1,dhrystone,2,A15a_energy,A7,1000000,188.693,Joules
a7_11_1,dhrystone,2,thread 0 score,A7,1100000,1097695,
a7_11_1,dhrystone,2,thread 0 DMIPS,A7,1100000,625,
a7_11_1,dhrystone,2,time,A7,1100000,4.594212,seconds
a7_11_1,dhrystone,2,total DMIPS,A7,1100000,625,
a7_11_1,dhrystone,2,total score,A7,1100000,1097695,
a7_11_1,dhrystone,2,execution_time,A7,1100000,8.9824450016,seconds
a7_11_1,dhrystone,2,A7_power,A7,1100000,0.006,Watts
a7_11_1,dhrystone,2,A7_voltage,A7,1100000,1.08,Volts
a7_11_1,dhrystone,2,A7_energy,A7,1100000,6.42,Joules
a7_11_1,dhrystone,2,A15b_power,A7,1100000,0.009,Watts
a7_11_1,dhrystone,2,A15b_voltage,A7,1100000,1.08,Volts
a7_11_1,dhrystone,2,A15b_energy,A7,1100000,9.232,Joules
a7_11_1,dhrystone,2,A15a_power,A7,1100000,0.176,Watts
a7_11_1,dhrystone,2,A15a_voltage,A7,1100000,1.094,Volts
a7_11_1,dhrystone,2,A15a_energy,A7,1100000,185.253,Joules
a7_12_1,dhrystone,2,thread 0 score,A7,1200000,1199041,
a7_12_1,dhrystone,2,thread 0 DMIPS,A7,1200000,682,
a7_12_1,dhrystone,2,time,A7,1200000,4.210768,seconds
a7_12_1,dhrystone,2,total DMIPS,A7,1200000,682,
a7_12_1,dhrystone,2,total score,A7,1200000,1199041,
a7_12_1,dhrystone,2,execution_time,A7,1200000,8.24044203758,seconds
a7_12_1,dhrystone,2,A7_power,A7,1200000,0.006,Watts
a7_12_1,dhrystone,2,A7_voltage,A7,1200000,1.08,Volts
a7_12_1,dhrystone,2,A7_energy,A7,1200000,5.921,Joules
a7_12_1,dhrystone,2,A15b_power,A7,1200000,0.009,Watts
a7_12_1,dhrystone,2,A15b_voltage,A7,1200000,1.08,Volts
a7_12_1,dhrystone,2,A15b_energy,A7,1200000,8.52,Joules
a7_12_1,dhrystone,2,A15a_power,A7,1200000,0.208,Watts
a7_12_1,dhrystone,2,A15a_voltage,A7,1200000,1.131,Volts
a7_12_1,dhrystone,2,A15a_energy,A7,1200000,208.376,Joules
a7_13_1,dhrystone,2,thread 0 score,A7,1300000,1295337,
a7_13_1,dhrystone,2,thread 0 DMIPS,A7,1300000,737,
a7_13_1,dhrystone,2,time,A7,1300000,3.886346,seconds
a7_13_1,dhrystone,2,total DMIPS,A7,1300000,737,
a7_13_1,dhrystone,2,total score,A7,1300000,1295337,
a7_13_1,dhrystone,2,execution_time,A7,1300000,7.60411810875,seconds
a7_13_1,dhrystone,2,A7_power,A7,1300000,0.006,Watts
a7_13_1,dhrystone,2,A7_voltage,A7,1300000,1.081,Volts
a7_13_1,dhrystone,2,A7_energy,A7,1300000,5.636,Joules
a7_13_1,dhrystone,2,A15b_power,A7,1300000,0.009,Watts
a7_13_1,dhrystone,2,A15b_voltage,A7,1300000,1.081,Volts
a7_13_1,dhrystone,2,A15b_energy,A7,1300000,8.239,Joules
a7_13_1,dhrystone,2,A15a_power,A7,1300000,0.252,Watts
a7_13_1,dhrystone,2,A15a_voltage,A7,1300000,1.181,Volts
a7_13_1,dhrystone,2,A15a_energy,A7,1300000,227.071,Joules
A15_8_1,dhrystone,3,thread 0 score,A15,800000,1285347,
A15_8_1,dhrystone,3,thread 0 DMIPS,A15,800000,732,
A15_8_1,dhrystone,3,time,A15,800000,3.920941,seconds
A15_8_1,dhrystone,3,total DMIPS,A15,800000,732,
A15_8_1,dhrystone,3,total score,A15,800000,1285347,
A15_8_1,dhrystone,3,execution_time,A15,800000,3.98288488388,seconds
A15_8_1,dhrystone,3,A7_power,A15,800000,0.191,Watts
A15_8_1,dhrystone,3,A7_voltage,A15,800000,0.904,Volts
A15_8_1,dhrystone,3,A7_energy,A15,800000,95.636,Joules
A15_8_1,dhrystone,3,A15b_power,A15,800000,0.217,Watts
A15_8_1,dhrystone,3,A15b_voltage,A15,800000,0.904,Volts
A15_8_1,dhrystone,3,A15b_energy,A15,800000,108.648,Joules
A15_8_1,dhrystone,3,A15a_power,A15,800000,0.171,Watts
A15_8_1,dhrystone,3,A15a_voltage,A15,800000,1.183,Volts
A15_8_1,dhrystone,3,A15a_energy,A15,800000,85.338,Joules
A15_9_1,dhrystone,3,thread 0 score,A15,900000,1445087,
A15_9_1,dhrystone,3,thread 0 DMIPS,A15,900000,822,
A15_9_1,dhrystone,3,time,A15,900000,3.488889,seconds
A15_9_1,dhrystone,3,total DMIPS,A15,900000,822,
A15_9_1,dhrystone,3,total score,A15,900000,1445087,
A15_9_1,dhrystone,3,execution_time,A15,900000,3.58491396904,seconds
A15_9_1,dhrystone,3,A7_power,A15,900000,0.203,Watts
A15_9_1,dhrystone,3,A7_voltage,A15,900000,0.903,Volts
A15_9_1,dhrystone,3,A7_energy,A15,900000,91.202,Joules
A15_9_1,dhrystone,3,A15b_power,A15,900000,0.248,Watts
A15_9_1,dhrystone,3,A15b_voltage,A15,900000,0.903,Volts
A15_9_1,dhrystone,3,A15b_energy,A15,900000,111.671,Joules
A15_9_1,dhrystone,3,A15a_power,A15,900000,0.163,Watts
A15_9_1,dhrystone,3,A15a_voltage,A15,900000,1.183,Volts
A15_9_1,dhrystone,3,A15a_energy,A15,900000,73.257,Joules
A15_10_1,dhrystone,3,thread 0 score,A15,1000000,1605136,
A15_10_1,dhrystone,3,thread 0 DMIPS,A15,1000000,914,
A15_10_1,dhrystone,3,time,A15,1000000,3.143635,seconds
A15_10_1,dhrystone,3,total DMIPS,A15,1000000,914,
A15_10_1,dhrystone,3,total score,A15,1000000,1605136,
A15_10_1,dhrystone,3,execution_time,A15,1000000,3.24524211884,seconds
A15_10_1,dhrystone,3,A7_power,A15,1000000,0.249,Watts
A15_10_1,dhrystone,3,A7_voltage,A15,1000000,0.928,Volts
A15_10_1,dhrystone,3,A7_energy,A15,1000000,99.445,Joules
A15_10_1,dhrystone,3,A15b_power,A15,1000000,0.27,Watts
A15_10_1,dhrystone,3,A15b_voltage,A15,1000000,0.928,Volts
A15_10_1,dhrystone,3,A15b_energy,A15,1000000,108.196,Joules
A15_10_1,dhrystone,3,A15a_power,A15,1000000,0.168,Watts
A15_10_1,dhrystone,3,A15a_voltage,A15,1000000,1.184,Volts
A15_10_1,dhrystone,3,A15a_energy,A15,1000000,67.395,Joules
A15_11_1,dhrystone,3,thread 0 score,A15,1100000,1763668,
A15_11_1,dhrystone,3,thread 0 DMIPS,A15,1100000,1004,
A15_11_1,dhrystone,3,time,A15,1100000,2.85992,seconds
A15_11_1,dhrystone,3,total DMIPS,A15,1100000,1004,
A15_11_1,dhrystone,3,total score,A15,1100000,1763668,
A15_11_1,dhrystone,3,execution_time,A15,1100000,2.97795200348,seconds
A15_11_1,dhrystone,3,A7_power,A15,1100000,0.292,Watts
A15_11_1,dhrystone,3,A7_voltage,A15,1100000,0.953,Volts
A15_11_1,dhrystone,3,A7_energy,A15,1100000,116.727,Joules
A15_11_1,dhrystone,3,A15b_power,A15,1100000,0.33,Watts
A15_11_1,dhrystone,3,A15b_voltage,A15,1100000,0.953,Volts
A15_11_1,dhrystone,3,A15b_energy,A15,1100000,131.894,Joules
A15_11_1,dhrystone,3,A15a_power,A15,1100000,0.168,Watts
A15_11_1,dhrystone,3,A15a_voltage,A15,1100000,1.184,Volts
A15_11_1,dhrystone,3,A15a_energy,A15,1100000,67.294,Joules
A15_12_1,dhrystone,3,thread 0 score,A15,1200000,1904762,
A15_12_1,dhrystone,3,thread 0 DMIPS,A15,1200000,1084,
A15_12_1,dhrystone,3,time,A15,1200000,2.6574,seconds
A15_12_1,dhrystone,3,total DMIPS,A15,1200000,1084,
A15_12_1,dhrystone,3,total score,A15,1200000,1904762,
A15_12_1,dhrystone,3,execution_time,A15,1200000,2.75238895416,seconds
A15_12_1,dhrystone,3,A7_power,A15,1200000,0.348,Watts
A15_12_1,dhrystone,3,A7_voltage,A15,1200000,0.977,Volts
A15_12_1,dhrystone,3,A7_energy,A15,1200000,139.249,Joules
A15_12_1,dhrystone,3,A15b_power,A15,1200000,0.364,Watts
A15_12_1,dhrystone,3,A15b_voltage,A15,1200000,0.977,Volts
A15_12_1,dhrystone,3,A15b_energy,A15,1200000,145.445,Joules
A15_12_1,dhrystone,3,A15a_power,A15,1200000,0.18,Watts
A15_12_1,dhrystone,3,A15a_voltage,A15,1200000,1.185,Volts
A15_12_1,dhrystone,3,A15a_energy,A15,1200000,71.86,Joules
a15_13_1,dhrystone,3,thread 0 score,A15,1300000,2079002,
a15_13_1,dhrystone,3,thread 0 DMIPS,A15,1300000,1183,
a15_13_1,dhrystone,3,time,A15,1300000,2.436995,seconds
a15_13_1,dhrystone,3,total DMIPS,A15,1300000,1183,
a15_13_1,dhrystone,3,total score,A15,1300000,2079002,
a15_13_1,dhrystone,3,execution_time,A15,1300000,2.52373981476,seconds
a15_13_1,dhrystone,3,A7_power,A15,1300000,0.41,Watts
a15_13_1,dhrystone,3,A7_voltage,A15,1300000,0.997,Volts
a15_13_1,dhrystone,3,A7_energy,A15,1300000,143.413,Joules
a15_13_1,dhrystone,3,A15b_power,A15,1300000,0.394,Watts
a15_13_1,dhrystone,3,A15b_voltage,A15,1300000,0.997,Volts
a15_13_1,dhrystone,3,A15b_energy,A15,1300000,137.848,Joules
a15_13_1,dhrystone,3,A15a_power,A15,1300000,0.175,Watts
a15_13_1,dhrystone,3,A15a_voltage,A15,1300000,1.185,Volts
a15_13_1,dhrystone,3,A15a_energy,A15,1300000,61.287,Joules
a15_14_1,dhrystone,3,thread 0 score,A15,1400000,2242152,
a15_14_1,dhrystone,3,thread 0 DMIPS,A15,1400000,1276,
a15_14_1,dhrystone,3,time,A15,1400000,2.265104,seconds
a15_14_1,dhrystone,3,total DMIPS,A15,1400000,1276,
a15_14_1,dhrystone,3,total score,A15,1400000,2242152,
a15_14_1,dhrystone,3,execution_time,A15,1400000,2.34538412094,seconds
a15_14_1,dhrystone,3,A7_power,A15,1400000,0.457,Watts
a15_14_1,dhrystone,3,A7_voltage,A15,1400000,1.01,Volts
a15_14_1,dhrystone,3,A7_energy,A15,1400000,159.807,Joules
a15_14_1,dhrystone,3,A15b_power,A15,1400000,0.437,Watts
a15_14_1,dhrystone,3,A15b_voltage,A15,1400000,1.01,Volts
a15_14_1,dhrystone,3,A15b_energy,A15,1400000,152.891,Joules
a15_14_1,dhrystone,3,A15a_power,A15,1400000,0.19,Watts
a15_14_1,dhrystone,3,A15a_voltage,A15,1400000,1.185,Volts
a15_14_1,dhrystone,3,A15a_energy,A15,1400000,66.356,Joules
a15_15_1,dhrystone,3,thread 0 score,A15,1500000,2403846,
a15_15_1,dhrystone,3,thread 0 DMIPS,A15,1500000,1368,
a15_15_1,dhrystone,3,time,A15,1500000,2.113716,seconds
a15_15_1,dhrystone,3,total DMIPS,A15,1500000,1368,
a15_15_1,dhrystone,3,total score,A15,1500000,2403846,
a15_15_1,dhrystone,3,execution_time,A15,1500000,2.20680403709,seconds
a15_15_1,dhrystone,3,A7_power,A15,1500000,0.519,Watts
a15_15_1,dhrystone,3,A7_voltage,A15,1500000,1.036,Volts
a15_15_1,dhrystone,3,A7_energy,A15,1500000,155.684,Joules
a15_15_1,dhrystone,3,A15b_power,A15,1500000,0.486,Watts
a15_15_1,dhrystone,3,A15b_voltage,A15,1500000,1.036,Volts
a15_15_1,dhrystone,3,A15b_energy,A15,1500000,145.887,Joules
a15_15_1,dhrystone,3,A15a_power,A15,1500000,0.192,Watts
a15_15_1,dhrystone,3,A15a_voltage,A15,1500000,1.186,Volts
a15_15_1,dhrystone,3,A15a_energy,A15,1500000,57.521,Joules
a15_16_1,dhrystone,3,thread 0 score,A15,1600000,2570694,
a15_16_1,dhrystone,3,thread 0 DMIPS,A15,1600000,1463,
a15_16_1,dhrystone,3,time,A15,1600000,1.954538,seconds
a15_16_1,dhrystone,3,total DMIPS,A15,1600000,1463,
a15_16_1,dhrystone,3,total score,A15,1600000,2570694,
a15_16_1,dhrystone,3,execution_time,A15,1600000,2.03453207016,seconds
a15_16_1,dhrystone,3,A7_power,A15,1600000,0.606,Watts
a15_16_1,dhrystone,3,A7_voltage,A15,1600000,1.074,Volts
a15_16_1,dhrystone,3,A7_energy,A15,1600000,181.832,Joules
a15_16_1,dhrystone,3,A15b_power,A15,1600000,0.566,Watts
a15_16_1,dhrystone,3,A15b_voltage,A15,1600000,1.074,Volts
a15_16_1,dhrystone,3,A15b_energy,A15,1600000,169.883,Joules
a15_16_1,dhrystone,3,A15a_power,A15,1600000,0.19,Watts
a15_16_1,dhrystone,3,A15a_voltage,A15,1600000,1.186,Volts
a15_16_1,dhrystone,3,A15a_energy,A15,1600000,56.918,Joules
a15_17_1,dhrystone,3,thread 0 score,A15,1700000,2739726,
a15_17_1,dhrystone,3,thread 0 DMIPS,A15,1700000,1559,
a15_17_1,dhrystone,3,time,A15,1700000,1.83731,seconds
a15_17_1,dhrystone,3,total DMIPS,A15,1700000,1559,
a15_17_1,dhrystone,3,total score,A15,1700000,2739726,
a15_17_1,dhrystone,3,execution_time,A15,1700000,1.90624904633,seconds
a15_17_1,dhrystone,3,A7_power,A15,1700000,0.696,Watts
a15_17_1,dhrystone,3,A7_voltage,A15,1700000,1.113,Volts
a15_17_1,dhrystone,3,A7_energy,A15,1700000,208.675,Joules
a15_17_1,dhrystone,3,A15b_power,A15,1700000,0.659,Watts
a15_17_1,dhrystone,3,A15b_voltage,A15,1700000,1.113,Volts
a15_17_1,dhrystone,3,A15b_energy,A15,1700000,197.567,Joules
a15_17_1,dhrystone,3,A15a_power,A15,1700000,0.192,Watts
a15_17_1,dhrystone,3,A15a_voltage,A15,1700000,1.186,Volts
a15_17_1,dhrystone,3,A15a_energy,A15,1700000,57.618,Joules
a15_18_1,dhrystone,3,thread 0 score,A15,1800000,2890173,
a15_18_1,dhrystone,3,thread 0 DMIPS,A15,1800000,1645,
a15_18_1,dhrystone,3,time,A15,1800000,1.735985,seconds
a15_18_1,dhrystone,3,total DMIPS,A15,1800000,1645,
a15_18_1,dhrystone,3,total score,A15,1800000,2890173,
a15_18_1,dhrystone,3,execution_time,A15,1800000,1.82371711731,seconds
a15_18_1,dhrystone,3,A7_power,A15,1800000,0.809,Watts
a15_18_1,dhrystone,3,A7_voltage,A15,1800000,1.15,Volts
a15_18_1,dhrystone,3,A7_energy,A15,1800000,202.238,Joules
